name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at,brand_power,proof,proximity,velocity,risk,total_gravity
Ricky Stromberg,bears,OL,67.0,"6'4""",313,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679075,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Montez Sweat,bears,DE,98.0,"6'6""",262,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679556,600.0,0.0,1050.0,0.0,7250.0,10.8
DAndre Swift,bears,RB,4.0,"5'9""",215,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679721,600.0,0.0,1050.0,0.0,4840.0,8.4
Tory Taylor,bears,P,19.0,"6'4""",223,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679990,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Noah Sewell,bears,LB,44.0,"6'2""",253,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.677444,600.0,0.0,1050.0,0.0,6050.0,9.7
Joe Thuney,bears,G,62.0,"6'5""",304,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680464,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Samori Toure,bears,WR,83.0,"6'1""",191,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680681,720.0,0.0,1050.0,0.0,5750.0,9.7
Shemar Turner,bears,DT,95.0,"6'3""",290,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681245,600.0,0.0,1050.0,0.0,7250.0,10.8
Shaun Wade,bears,CB,26.0,"6'1""",191,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681539,600.0,0.0,1050.0,0.0,4100.0,7.7
Jahdae Walker,bears,WR,20.0,"6'3""",199,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681885,720.0,0.0,1050.0,0.0,6350.0,10.2
Jeremiah Walker,bears,CB,23.0,"6'0""",195,,,Stephen F. Austin State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.683746,600.0,0.0,1050.0,0.0,4100.0,7.7
Ozzy Trapilo,bears,OT,75.0,"6'8""",316,,,Boston College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680904,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Ian Wheeler,bears,RB,33.0,"5'11""",205,,,Howard,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684328,600.0,0.0,1050.0,0.0,4510.0,8.1
Joel Wilson,bears,TE,86.0,"6'4""",250,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685165,600.0,0.0,1160.0,0.0,7250.0,11.1
Chris Williams,bears,DL,91.0,"6'3""",302,,,Wagner,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684899,600.0,2500.0,1050.0,2000.0,5750.0,19.9
Nahshon Wright,bears,CB,25.0,"6'4""",190,,,Oregon State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685708,600.0,0.0,1050.0,0.0,4100.0,7.7
Darnell Wright,bears,OT,58.0,"6'6""",333,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685489,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Caleb Williams,bears,QB,18.0,"6'1""",215,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684678,780.0,0.0,1160.0,0.0,8300.0,12.6
Olamide Zaccheaus,bears,WR,14.0,"5'8""",193,,,Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.686526,720.0,0.0,1050.0,0.0,6350.0,10.2
Erick All,bengals,TE,83.0,"6'5""",255,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931033,600.0,0.0,1160.0,0.0,7250.0,11.1
Cal Adomitis,bengals,LS,48.0,"6'2""",238,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.930749,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Tycen Anderson,bengals,SAF,26.0,"6'2""",205,,,Toledo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931511,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Daijahn Anthony,bengals,SAF,33.0,"6'0""",200,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931838,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Dante Barnett,bengals,DT,69.0,"6'1""",275,,,Dickinson College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.932093,600.0,0.0,1050.0,0.0,7550.0,11.2
Jordan Battle,bengals,SAF,27.0,"6'1""",215,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.932179,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Gary Brightwell,bengals,RB,32.0,"6'1""",218,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.933586,600.0,0.0,1050.0,0.0,4510.0,8.1
Nate Brooks,bengals,CB,41.0,"6'0""",198,,,North Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.933790,600.0,0.0,1050.0,0.0,4100.0,7.7
Tahj Brooks,bengals,RB,25.0,"5'10""",230,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934252,600.0,0.0,1050.0,0.0,4510.0,8.1
Chase Brown,bengals,RB,30.0,"5'10""",211,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934520,600.0,0.0,1050.0,0.0,4510.0,8.1
Jake Browning,bengals,QB,6.0,"6'2""",210,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935161,780.0,0.0,1160.0,0.0,8300.0,12.6
Cole Burgess,bengals,WR,17.0,"6'1""",198,,,Cortland State Of New York,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935413,720.0,0.0,1050.0,0.0,6350.0,10.2
Oren Burks,bengals,ILB,42.0,"6'3""",233,,,Vanderbilt,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935671,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Joe Burrow,bengals,QB,9.0,"6'4""",215,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935902,780.0,0.0,1160.0,0.0,8300.0,12.6
Orlando Brown,bengals,OT,75.0,"6'8""",350,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934927,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jermaine Burton,bengals,WR,81.0,"6'0""",204,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936405,720.0,0.0,1050.0,0.0,5750.0,9.7
JaMarr Chase,bengals,WR,1.0,"6'0""",205,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936930,720.0,0.0,1050.0,0.0,6350.0,10.2
Quali Conley,bengals,RB,40.0,"5'10""",211,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937861,600.0,0.0,1050.0,0.0,4510.0,8.1
Barrett Carter,bengals,LB,49.0,"6'1""",230,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936750,600.0,0.0,1050.0,0.0,6050.0,9.7
Howard Cross III,bengals,DT,95.0,"6'1""",285,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.938366,600.0,0.0,1050.0,0.0,7250.0,10.8
Devin Cochran,bengals,OT,76.0,"6'7""",330,,,Georgia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937239,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Andrew Coker,bengals,OT,79.0,"6'7""",315,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937602,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jalen Davis,bengals,CB,35.0,"5'10""",186,,,Utah State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.939306,600.0,0.0,1050.0,0.0,4100.0,7.7
Dylan Fairchild,bengals,G,63.0,"6'5""",318,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940468,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Cody Ford,bengals,G,61.0,"6'3""",345,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940728,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Joe Giles-Harris,bengals,LB,53.0,"6'2""",234,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.941605,600.0,0.0,1050.0,0.0,6050.0,9.7
Cam Grandy,bengals,TE,85.0,"6'5""",253,,,Illinois State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.942151,600.0,0.0,1160.0,0.0,7250.0,11.1
Caleb Etienne,bengals,OT,77.0,"6'7""",329,,,BYU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940260,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Eric Gregory,bengals,DT,94.0,"6'3""",319,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.942855,600.0,0.0,1050.0,0.0,7250.0,10.8
Mike Gesicki,bengals,TE,88.0,"6'6""",245,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.941371,600.0,0.0,1160.0,0.0,7250.0,11.1
B.J. Hill,bengals,DE,92.0,"6'3""",311,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.944823,600.0,0.0,1050.0,0.0,7250.0,10.8
Tee Higgins,bengals,WR,5.0,"6'4""",219,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.944535,720.0,0.0,1050.0,0.0,6350.0,10.2
Andrei Iosivas,bengals,WR,80.0,"6'3""",210,,,Princeton,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946031,720.0,0.0,1050.0,0.0,5750.0,9.7
Daxton Hill,bengals,CB,23.0,"6'0""",195,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.945225,600.0,0.0,1050.0,0.0,4100.0,7.7
Tanner Hudson,bengals,TE,87.0,"6'5""",241,,,Southern Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.945549,600.0,0.0,1160.0,0.0,7250.0,11.1
McKinnley Jackson,bengals,DT,93.0,"6'2""",330,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946683,600.0,0.0,1050.0,0.0,7250.0,10.8
Trey Hendrickson,bengals,DE,91.0,"6'4""",265,,,Florida Atlantic,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.943555,600.0,0.0,1050.0,0.0,7250.0,10.8
D.J. Ivey,bengals,CB,38.0,"6'1""",192,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946366,600.0,0.0,1050.0,0.0,4100.0,7.7
Shaka Heyward,bengals,LB,50.0,"6'3""",238,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.943834,600.0,0.0,1050.0,0.0,6050.0,9.7
Kris Jenkins,bengals,DT,90.0,"6'3""",310,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946899,600.0,0.0,1050.0,0.0,7250.0,10.8
Cedric Johnson,bengals,DE,52.0,"6'3""",264,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947145,600.0,0.0,1050.0,0.0,7550.0,11.2
Raymond Johnson III,bengals,DE,56.0,"6'3""",270,,,Georgia Southern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947532,600.0,0.0,1050.0,0.0,7550.0,11.2
Charlie Jones,bengals,WR,15.0,"6'0""",190,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947784,720.0,0.0,1050.0,0.0,6350.0,10.2
PJ Jules,bengals,SAF,37.0,"6'0""",203,,,Southern Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948056,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jaxson Kirkland,bengals,G,60.0,"6'7""",325,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948805,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jaylen Key,bengals,SAF,43.0,"6'2""",210,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948470,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Ted Karras,bengals,C,64.0,"6'4""",310,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948245,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Matt Lee,bengals,C,65.0,"6'4""",310,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.949906,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Shaquan Loyal,bengals,SAF,47.0,"6'0""",202,,,Rutgers,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950232,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Bralyn Lux,bengals,CB,21.0,"5'10""",180,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950464,600.0,0.0,1050.0,0.0,4100.0,7.7
Tashawn Manning,bengals,G,66.0,"6'4""",340,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950669,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Demetrius Knight Jr.,bengals,LB,,"6'2""",245,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.949439,600.0,0.0,1050.0,0.0,5950.0,9.6
Jamoi Mayes,bengals,WR,16.0,"5'10""",206,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950946,720.0,0.0,1050.0,0.0,6350.0,10.2
Tanner McLachlan,bengals,TE,84.0,"6'5""",245,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951290,600.0,0.0,1160.0,0.0,7250.0,11.1
Seth McLaughlin,bengals,C,68.0,"6'4""",305,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951554,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Evan McPherson,bengals,K,2.0,"5'11""",185,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951903,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Kendall Milton,bengals,RB,36.0,"6'1""",230,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952200,600.0,0.0,1050.0,0.0,4510.0,8.1
Jordan Moore,bengals,WR,14.0,"6'0""",191,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952686,720.0,0.0,1050.0,0.0,6350.0,10.2
Zack Moss,bengals,RB,31.0,"5'10""",220,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952935,600.0,0.0,1050.0,0.0,4510.0,8.1
Myles Murphy,bengals,DE,99.0,"6'5""",275,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.953305,600.0,0.0,1050.0,0.0,7250.0,10.8
Josh Newton,bengals,CB,28.0,"5'11""",190,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.953730,600.0,0.0,1050.0,0.0,4100.0,7.7
Amarius Mims,bengals,OT,71.0,"6'8""",350,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952419,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Joseph Ossai,bengals,DE,58.0,"6'4""",263,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954424,600.0,0.0,1050.0,0.0,7550.0,11.2
Rashod Owens,bengals,WR,12.0,"6'2""",218,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954666,720.0,0.0,1050.0,0.0,6350.0,10.2
Samaje Perine,bengals,RB,34.0,"5'10""",240,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955330,600.0,0.0,1050.0,0.0,4510.0,8.1
Maema Njongmeta,bengals,LB,45.0,"6'0""",232,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954194,600.0,0.0,1050.0,0.0,6050.0,9.7
Lucas Patrick,bengals,G,62.0,"6'3""",313,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954999,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Kendric Pryor,bengals,WR,19.0,"5'11""",189,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955697,720.0,0.0,1050.0,0.0,6350.0,10.2
Ryan Rehkow,bengals,P,8.0,"6'5""",235,,,BYU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955990,600.0,2500.0,1050.0,2000.0,6800.0,20.9
Lance Robinson,bengals,CB,39.0,"5'10""",185,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956689,600.0,0.0,1050.0,0.0,4100.0,7.7
Cameron Sample,bengals,DE,96.0,"6'3""",272,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956841,600.0,0.0,1050.0,0.0,7250.0,10.8
Drew Sample,bengals,TE,89.0,"6'5""",260,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957052,600.0,0.0,1160.0,0.0,7250.0,11.1
Tedarrell Slaton,bengals,DT,98.0,"6'5""",340,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957350,600.0,0.0,1050.0,0.0,7250.0,10.8
Jalen Rivers,bengals,OT,74.0,"6'5""",319,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956405,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Shemar Stewart,bengals,DE,,"6'5""",290,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957656,600.0,0.0,1050.0,0.0,7450.0,11.1
Geno Stone,bengals,SAF,22.0,"5'11""",209,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957901,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Payton Thorne,bengals,QB,10.0,"6'2""",207,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959514,780.0,0.0,1160.0,0.0,8300.0,12.6
Cam Taylor-Britt,bengals,CB,29.0,"5'11""",200,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958834,600.0,0.0,1050.0,0.0,4100.0,7.7
Isaiah Thomas,bengals,DE,51.0,"6'5""",272,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959047,600.0,0.0,1050.0,0.0,7550.0,11.2
Andrew Stueber,bengals,OT,73.0,"6'7""",338,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958209,600.0,2500.0,1050.0,2000.0,6050.0,20.2
William Wagner,bengals,LS,46.0,"6'2""",240,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960837,600.0,2500.0,1050.0,2000.0,6050.0,20.2
DJ Turner II,bengals,CB,20.0,"5'11""",185,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960198,600.0,0.0,1050.0,0.0,4400.0,8.0
Kole Taylor,bengals,TE,86.0,"6'7""",250,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958561,600.0,0.0,1160.0,0.0,7250.0,11.1
Mitchell Tinsley,bengals,WR,82.0,"6'1""",205,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959946,720.0,0.0,1050.0,0.0,5750.0,9.7
Isaiah Williams,bengals,WR,18.0,"5'10""",185,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961072,720.0,0.0,1050.0,0.0,6350.0,10.2
Logan Wilson,bengals,LB,55.0,"6'2""",245,,,Wyoming,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961445,600.0,0.0,1050.0,0.0,6050.0,9.7
Marco Wilson,bengals,CB,24.0,"5'11""",191,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961854,600.0,0.0,1050.0,0.0,4100.0,7.7
Logan Woodside,bengals,QB,11.0,"6'1""",210,,,Toledo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.962009,780.0,0.0,1160.0,0.0,8300.0,12.6
Craig Young,bengals,LB,59.0,"6'3""",225,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.962292,600.0,0.0,1050.0,0.0,6050.0,9.7
Cordell Volson,bengals,G,67.0,"6'6""",315,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960480,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Chigozie Anusiem,browns,CB,35.0,"6'1""",200,,,Colorado State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.186727,600.0,0.0,1050.0,0.0,4100.0,7.7
Jerome Baker,browns,OLB,17.0,"6'2""",232,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.187420,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Brenden Bates,browns,TE,82.0,"6'5""",255,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188047,600.0,0.0,1160.0,0.0,7250.0,11.1
David Bell,browns,WR,18.0,"6'1""",212,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188282,720.0,0.0,1050.0,0.0,6350.0,10.2
Jackson Barton,browns,OT,,"6'7""",302,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.187748,600.0,2500.0,1050.0,2000.0,5950.0,20.1
Joel Bitonio,browns,G,75.0,"6'4""",320,,,Nevada,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188910,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Corey Bojorquez,browns,P,13.0,"6'0""",217,,,New Mexico,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.192397,600.0,2500.0,1050.0,2000.0,6800.0,20.9
DeAndre Carter,browns,WR,2.0,"5'8""",188,,,Sacramento State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.195360,720.0,0.0,1050.0,0.0,6350.0,10.2
Tony Brown,browns,CB,11.0,"6'0""",200,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194522,600.0,0.0,1050.0,0.0,4400.0,8.0
Sal Cannella,browns,TE,,"6'5""",228,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194980,600.0,0.0,1160.0,0.0,7450.0,11.3
Maliek Collins,browns,DT,96.0,"6'2""",310,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.196433,600.0,0.0,1050.0,0.0,7250.0,10.8
Jowon Briggs,browns,DT,97.0,"6'1""",313,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194187,600.0,0.0,1050.0,0.0,7250.0,10.8
Devin Bush,browns,LB,30.0,"5'11""",234,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194802,600.0,0.0,1050.0,0.0,6050.0,9.7
Kaden Davis,browns,WR,89.0,"6'1""",193,,,NW Missouri State University,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197037,720.0,0.0,1050.0,0.0,5750.0,9.7
Grant Delpit,browns,SAF,9.0,"6'3""",208,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197389,600.0,2500.0,1050.0,2000.0,6350.0,20.5
Javion Cohen,browns,G,67.0,"6'4""",322,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.195824,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Mohamoud Diabate,browns,LB,43.0,"6'4""",225,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197552,600.0,0.0,1050.0,0.0,6050.0,9.7
Jack Conklin,browns,OT,78.0,"6'6""",308,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.196874,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Chris Edmonds,browns,SAF,41.0,"6'2""",210,,,Arizona State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.198850,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Martin Emerson,browns,CB,1.0,"6'2""",200,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199107,600.0,0.0,1050.0,0.0,4400.0,8.0
Jerome Ford,browns,RB,34.0,"5'10""",210,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200249,600.0,0.0,1050.0,0.0,4510.0,8.1
Luke Floriea,browns,WR,37.0,"5'8""",179,,,Kent State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199886,720.0,0.0,1050.0,0.0,6050.0,10.0
Myles Garrett,browns,DE,95.0,"6'4""",272,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200863,600.0,0.0,1050.0,0.0,7250.0,10.8
Dillon Gabriel,browns,QB,,"5'11""",202,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200611,780.0,0.0,1160.0,0.0,7900.0,12.2
Jaelen Gill,browns,WR,,"6'0""",185,,,Fresno State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.201519,720.0,0.0,1050.0,0.0,5950.0,9.8
Mason Graham,browns,DT,94.0,"6'3""",320,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.201929,600.0,0.0,1050.0,0.0,7250.0,10.8
Harold Fannin Jr.,browns,TE,88.0,"6'3""",241,,,Bowling Green,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199347,600.0,0.0,1160.0,0.0,7250.0,11.1
Joe Flacco,browns,QB,15.0,"6'6""",230,,,Delaware,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199639,780.0,0.0,1160.0,0.0,8300.0,12.6
Ronnie Hickman Jr.,browns,SAF,33.0,"6'1""",209,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203448,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Jordan Hicks,browns,MLB,58.0,"6'1""",236,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203755,600.0,2500.0,1050.0,2000.0,6050.0,20.2
Myles Harden,browns,CB,26.0,"5'11""",195,,,South Dakota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.202707,600.0,0.0,1050.0,0.0,4100.0,7.7
Shelby Harris,browns,DT,93.0,"6'2""",288,,,Illinois State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203161,600.0,0.0,1050.0,0.0,7250.0,10.8
Adin Huntington,browns,DE,66.0,"6'1""",281,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.204895,600.0,0.0,1050.0,0.0,7550.0,11.2
Troy Hairston,browns,RB,36.0,"5'11""",245,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.202216,600.0,0.0,1050.0,0.0,4510.0,8.1
